vn_id,rid,vn_title,age_rating,vn_length_str,vn_length_h,has_anime,is_nukige
v31355,r80403,Zankai,15,2-10 h,7.000,f,f
v31357,r80407,Summer Clicker ~Onee-san to Amaama Ecchi na Natsuyasumi~,18,0-2 h,1.250,f,f
v31363,r80435,IdolDays,17,2-10 h,2.478,f,f
v31394,r82766,Mesu Tsumami 2 ~Ijippari Tsuyokizuma to Seiso na Kiyowazuma to no Love Ero Seikatsu~,18,2-10 h,6.628,f,t
v31396,r115935,Yuzuriha no Uta -Inouryoku Soshiki Hanzai Taisaku Bu: Tokushu Kidoutai Dai Ni Ka-,18,Unknown,15.294,f,f
v31408,r80572,Sengoku Rance ~Sanbiki ga Kittari Tsuitari Moyashitari -Slash! Thrust! Burn!-,18,0-2 h,1.093,f,f
v31423,r80651,Shoujo Shuryou no Suiri Ryouiki -Kogane Shima no Mitsuyaku-,12,Unknown,17.500,f,f
v31424,r80669,Sokuochi Succubus Rumiru-chan ~Kusozako Ma*ko no Mazo Mesugaki ga Namaiki Itte Sumimasen Deshita~,18,Unknown,3.175,f,t
v31426,r80677,Yusoukan Chigusa Satsujin Jiken,12,2-10 h,6.000,f,f
v31427,r87149,Ever Maiden ~Daraku no Sono no Otome-tachi~,18,Unknown,21.550,f,f
v31428,r80694,Jinrui Saikyou Seiyoku no Yome no Jikka,18,2-10 h,4.650,f,f
v31430,r80698,Yumemi Melancholy,0,0-2 h,0.426,f,f
v31432,r80711,Makimura Hazuki no Koigatari,18,Unknown,9.175,f,f
v31434,r80712,Koiyasumi ~Yuudachi ni Nureta Osananajimi~,18,Unknown,31.874,f,f
v31436,r80530,Einstein Yori Ai o Komete: Apollo Crisis,18,2-10 h,6.279,f,f
v31452,r80777,Guilty Gear Xrd,0,Unknown,7.917,f,f
v31464,r84400,"Doutei no Ore ga Onna Joushi to Shucchou ni Ittara, Heya ga Onaji Datta Ken",18,Unknown,5.000,f,t
v31469,r81283,AI: Somnium Files - nirvanA Initiative,0,Unknown,32.939,f,f
v31471,r83299,Keiken Zero na Classmate π,18,Unknown,4.425,f,f
v31478,r80878,Futatsume no Taimashi,15,2-10 h,14.000,f,f
v31488,r81262,Do M Imouto no Roshutsu Yuugi ~Dare ni mo Ienai Himitsu no Asobi~,18,Unknown,2.167,f,t
v31489,r80916,Futanari Haha to Goumon Musume,18,2-10 h,3.611,f,t
v31499,r80951,Hoshi Furu Oka made,6,0-2 h,0.250,f,f
v31501,r80955,Ijikurare Tsuma Rumi ~Saiai no Tsuma ga Shiirareru Midara na Arbeit~,18,2-10 h,5.000,f,t
v31504,r80965,Nightmare School ~Mayoiba no Shoujo-tachi~,18,2-10 h,2.379,f,t
v31534,r92704,Saikouchiku Monogatari - Uwaki Shita Kanojo o Yurushitara,18,Unknown,2.000,f,t
v31566,r81122,Maou no Harem wa Boukenshamachi nite,18,Unknown,6.250,f,t
v31570,r82345,Linker Bell Academia ~Rakudai Majo to Himitsu no Gishiki~,18,2-10 h,3.583,f,f
v31573,r83007,Chigau!!!,0,2-10 h,10.117,f,f
v31580,r81162,Archetype Arcadia,15,Unknown,40.813,f,f
v31608,r81258,Ore to Nakayoshi Shimai no Inma na Himitsu ~Imouto ni Shinu hodo Kiraware Nagara Ane to Sex Suru Kimyou Doukyo Seikatsu~,18,2-10 h,2.650,f,f
v31614,r83642,Maoujou Re:build!,18,Unknown,11.625,f,f
v31621,r81301,Namaiki Imouto o Choukyou Shitatta,18,2-10 h,1.367,f,t
v31626,r81316,Mizugi no Kinpatsu Bakunyuu JD o Beach de Dekachin Nanpa ~Shourai Yuubou na Ojou-sama Ranshi o Dainashi ni ♪ Hame Ana toshite Ikiru Shiawase o Oshiekomu Natsu~,18,Unknown,1.389,f,f
v31631,r81323,Flatcheez 3,18,2-10 h,2.117,f,t
v31644,r81362,Halloween Night Glitch SWEET,0,0-2 h,0.983,f,f
v31654,r81376,Valentine no Tadashii Shitsuke,0,0-2 h,0.633,f,f
v31657,r81379,1/8 no Sentaku,0,0-2 h,1.500,f,f
v31669,r82794,Kemonomichi ☆ Girlish Square,18,Unknown,5.532,f,f
v31670,r86193,VenusBlood Savior,18,30-50 h,100.000,f,f
v31671,r81415,Koi Hai Tunnel,15,0-2 h,0.767,f,f
v31672,r81427,Irohanihoheto,0,2-10 h,12.617,f,f
v31673,r83015,Josou Souseiki,0,2-10 h,5.363,f,f
v31680,r81429,Jochuu Ukiyo no Kaidan,15,Unknown,1.554,f,f
v31683,r81433,Yukisora Conflict,18,0-2 h,2.279,f,f
v31684,r81441,6 Gatsu no Marriage Blue,0,0-2 h,0.517,f,f
v31685,r82767,Homestay a la Mode,18,10-30 h,19.867,f,t
v31689,r81467,Mahou Shoujo Riona ☆ Fiona ~Saijaku no Ane to Saikyou no Imouto~,18,Unknown,6.200,f,f
v31690,r81470,Ichiya Kitan,12,Unknown,0.583,f,f
v31698,r81486,Mayuri no Himitsu,18,Unknown,0.650,f,f
v31699,r81487,Kekkon Shitai Otoshigoro,18,0-2 h,2.250,f,f
v31700,r83514,Hoshi no Otome to Rikka no Shimai,18,Unknown,15.317,f,f
v31706,r81510,Insieme,0,0-2 h,1.333,f,f
v31712,r81525,Kanzume Shoujo no Shuumatsu Sekai ~Another Yaotome Hanae Hen~,18,0-2 h,1.117,f,f
v31718,r81532,Nihohi Murasaki no Kitsune,0,0-2 h,0.050,f,f
v31721,r81540,after grow,0,0-2 h,1.550,f,f
v31722,r81542,Training -Kyoudai Kenka Spin Off-,15,Unknown,0.250,f,f
v31740,r84184,"Uchi wa Mou, Enki Dekinai.",18,Unknown,34.775,f,f
v31751,r81621,Nichijou o Todokeru Fujiwara-kun no Tegami ~2 Tsuume - Rikoshugi no Ryouiki to Yougashi,0,0-2 h,1.080,f,f
v31764,r108737,Hakoniwa no Miko,0,0-2 h,0.494,f,f
v31767,r81655,Yakyuuken Shimasho,15,Unknown,0.167,f,f
v31770,r81661,Hitozuma Heaven ~Takuran Ureta Shikyuu ni Kodane o Sosogu~,18,2-10 h,4.492,f,t
v31789,r81699,Hanare ki no 5 Kakan,18,2-10 h,2.000,f,f
v31790,r81710,"Hajimete Tateta Ocha ga Coffee no Watashi wa, Hachamecha na Otemae de Sadou Taikai Yuushou o Mezasu.",0,Unknown,2.817,f,f
v31795,r81732,Lady Blue,12,0-2 h,0.158,f,f
v31801,r81756,"Onegai,  Okaa-san tte Yonde! ~Gibo ni Naritai Onna to, Koibito ni Shitai Boku~",18,2-10 h,6.000,f,t
v31807,r82677,PARQUET,0,2-10 h,10.968,f,f
v31812,r81798,Kuon no Kanata,15,Unknown,54.772,f,f
v31813,r106061,Amakano 2+,18,Unknown,31.419,f,f
v31814,r99051,Shin Koihime † Eiyuutan 4 ~Otome Enran ☆ Sangokushi Engi [Go]~,18,Unknown,8.617,f,f
v31817,r110814,Shin Koihime † Eiyuutan - Gaiden - Hakugetsu no Tomoshibi,18,Unknown,14.000,f,f
v31818,r99059,Sengoku † Koihime EX 1 ~Oushuu no Dokugan Ryuu Hen~,18,Unknown,18.400,f,f
v31819,r99055,"Sengoku † Koihime EX 2 ~Oni no Kuni, Echizen Hen~",18,Unknown,20.117,f,f
v31820,r81815,Sengoku † Koihime EX 3 ~Mouri Ke no Kizuna Hen~,18,Unknown,19.683,f,f
v31821,r81819,Milking Farm,18,2-10 h,4.037,f,t
v31830,r81843,"Futanari Sennyuu Sousa Seika -Nikutai Kaizou Kyoushitsu, Kyousei Shasei Jugyou-",18,Unknown,5.667,f,t
v31854,r93385,Natsuno Kanata,0,Unknown,10.339,f,f
v31858,r84860,Asatsugutori,15,Unknown,12.275,f,f
v31866,r39301,Primal x Hearts: Kuragano Sera Love Love After,18,Unknown,1.630,f,f
v31874,r81960,Ore o Ijimeta Ano Onna (Otacir no Hime) o Wakarase ~Saimin Tsukaware Buzama Sarashite Ahegao Dogeza no Honki Shazai~,18,Unknown,2.000,f,t
v31877,r81963,Ewige Schlacht -Erste Geschichte-,12,2-10 h,5.000,f,f
v31881,r81969,Natsu no Sakari,18,Unknown,4.000,f,t
v31882,r81971,Houkago Rinkan Chuudoku,18,Unknown,3.000,f,f
v31885,r81982,Yami no Mori no Shoujo,0,Unknown,0.083,f,f
v31886,r81985,Fuyoku no Oracle,15,0-2 h,0.267,f,f
v31926,r82098,Genkaku Narishi Juku Mesu Kyoutou no Seiiku Kyoushitsu,18,2-10 h,6.533,f,t
v31930,r82105,Shotgun Tulip,15,0-2 h,1.000,f,f
v31951,r82147,Majo Kishi Anna ~Kuro no Joou to Sousei no Kishi~,18,Unknown,10.000,f,f
v31975,r82230,SMOKY WHITE,0,0-2 h,1.633,f,f
v31976,r82231,Kirsch Virch,18,0-2 h,3.333,t,t
v32021,r82338,Kunado Kokuki,18,Unknown,38.195,f,f
v32025,r83314,Shinkaku Senki Age Slave ~Inmon ni Ochiru Elf Shimai~,18,10-30 h,12.450,f,t
v32026,r94798,Tsumamitsu Neburi ~Mureta Yawahada ni Koishite…~,18,Unknown,17.033,f,t
v32027,r82369,Sekai o Hakai Suru Mahou,0,0-2 h,1.117,f,f
v32043,r82401,Kusatta Kajitsu -Rotten Fruit-,0,0-2 h,1.654,f,f
v32044,r82405,Gun Sad,0,2-10 h,5.000,f,f
v32064,r82465,Taboo 5 ~Kindan no Kajitsu wa Amaku Konjiru~,0,Unknown,4.000,f,f
v32076,r82514,"Shin'yuu ni Kodane o Sosogareru Ore no Tsuma ~Watashi, Ano Hito o Erabimasu...~",18,2-10 h,3.311,f,t
v32079,r82531,Re;quartz Reido ◆ Gojitsudan Novel Game,0,0-2 h,0.333,f,f
v32095,r82562,Yandere-teki x Nichijou Gokko,12,0-2 h,0.317,f,f
v32101,r102647,Grisaia: Chronos Rebellion,0,30-50 h,35.181,f,f
v32116,r1132,Dies irae Also sprach Zarathustra,18,10-30 h,40.500,f,f
v32127,r82660,Bishounen no Geboku (?) ni Narimashita,0,0-2 h,1.067,f,f
v32128,r82664,Junsei Yasaotoko,0,0-2 h,1.083,f,f
v32155,r82743,Kubitori Sarasa,0,0-2 h,0.361,f,f
v32157,r85529,Sei Yariman Gakuen Pakopako Nikki 2021,18,2-10 h,6.643,f,t
v32158,r82749,Kagikko L-only Case.2 ~Mii-chan Emergency!~,18,2-10 h,2.133,f,t
v32165,r82763,Waga Himegimi ni Eikan o: Shogun no Yuuwaku,18,Unknown,4.992,f,f
v32169,r82778,Onna no Ko no Pantsu o Itazurashita Daishou,18,Unknown,0.333,f,f
v32170,r83839,Seed of the Dead: Sweet Home,18,10-30 h,16.500,f,f
v32171,r82802,Game de Saiban'in! Sweet Home Enjou Jiken,0,2-10 h,9.000,f,f
v32173,r82818,Haramase Onaho Maou Gun ~Kyokon to Thief no Chikara de Saikyou no Mesu o Zako Man ni Hameotoshite Kizuku Nariagari Harem~,18,Unknown,2.250,f,t
v32174,r85532,"Kyonyuu Gunjin Shihai Saimin ""Watashi no Ninmu wa Anata ni Gohoushi Suru Koto Desu. Ironna Ana o Gojiyuuni Otsukai Kudasai""",18,Unknown,16.067,f,f
v32175,r82827,Aniyome ni Tanezuke Haramase ~Gishi wa Ore no Kodane o Kobamenai~,18,Unknown,1.575,f,f
v32177,r84961,Itsu made mo Musuko no Mama ja Irarenai! 2 ~Aijou Tappuri Kanako-kaa-san no Mucchiri Body ni Shasei Kanri Sarete Ippai Dashitai!~,18,2-10 h,3.625,f,t
v32183,r86741,Amaemi -longing for you-,18,Unknown,20.321,f,f
v32189,r82878,Nagi no Koi,0,2-10 h,6.500,f,f
v32193,r82882,Amaoto to Jidou Ningyou Musubi,0,0-2 h,1.317,f,f
v32218,r82968,Haru o Miageru,12,0-2 h,0.250,f,f
v32226,r82990,Datsu. Doutei Oji-san Shien Keikaku ~Muteki no Hito ni Aisai o NTR Remashite~,18,2-10 h,1.583,f,t
v32227,r49995,Primal x Hearts 2: Alicetia Love Love After,18,Unknown,1.792,f,f
v32229,r83005,Birushana Senki ~Ichijuu no Kaze~,15,Unknown,43.978,f,f
v32235,r83026,Kona x Kaga,18,Unknown,0.417,t,f
v32236,r83028,HAKOBUNE,18,2-10 h,1.250,f,f
v32239,r85144,Saiin Salon ~Otto no Shiranu Aida ni Haramase Revenge Sareru Tsuma~,18,2-10 h,10.400,f,t
v32266,r103182,Kaerimichi,18,2-10 h,1.263,f,f
v32267,r83142,Yoru no Rojiura Annai,0,0-2 h,0.717,f,f
v32269,r85667,RE:D Cherish!,18,Unknown,27.148,f,f
v32272,r83157,Kino Nemuriko to Kinoko no Mori,18,Unknown,0.667,f,f
v32274,r101143,ghostpia,12,Unknown,8.369,f,f
v32281,r83189,Haruki no Saidai no Teki wa Risei.,18,Unknown,9.333,f,t
v32289,r83216,Monalisa Cult Garden,18,Unknown,2.250,f,f
v32295,r84617,Ookii Koto wa H na Koto Da! - Koushinchou Onee-san-tachi to Bukkake Harem Seikatsu,18,10-30 h,12.000,f,t
v32308,r83389,Kiss Kara Hajimaru Gyaru no Koi ~Kurumi no Uwasa to Honto no Kimochi~,18,Unknown,8.033,f,f
v32310,r86218,Magatsu Barai,15,Unknown,36.000,f,f
v32312,r83277,Fuyu no Polaris Append Disc teki na no,0,0-2 h,6.000,f,f
v32316,r83289,Minazuki Natsuki wa Kashidashichuu! Onsen Bus Tour Hen,18,Unknown,0.500,f,f
v32318,r83677,"Do S to Hyouban no Toshiue Kanojo wa, Igai ni Do M Deshita ~Omochikaeri de Choukyou Shitemimashita~",18,Unknown,0.383,f,t
v32320,r83305,"Haha to Kodomobeya Oji-san no 1￮ Nenkan no Nariyuki to, Sorekara.",18,Unknown,12.500,f,f
v32322,r115159,Futago no Toriko ~Koisuru Idol~,18,Unknown,1.583,f,f
v32326,r83316,Love Desire,18,Unknown,0.500,f,t
v32329,r83330,Kami-sama ni Natta Seinen no Hanashi,0,Unknown,0.033,f,f
v32334,r83341,Trick×Honey,0,Unknown,0.167,f,f
v32337,r83346,"Manamusume to no Papakatsu Ecchi ~Dame tte Ittemo, Kimochii Desho♪~",18,2-10 h,1.700,f,f
v32349,r83364,Onii-chan ni Amaetagari na Imouto de Gomen ne!,15,0-2 h,1.033,f,f
v32361,r83384,Hakuhi to Ifuna no Keisei,0,Unknown,1.762,f,f
v32369,r83396,Anata ni Ienai Himitsu no Nozomi,0,Unknown,0.650,f,f
v32387,r84280,Gibo to no Inmitsu ~Tsuma ni wa Ienai Nikuyoku Remote Work~,18,2-10 h,2.525,f,t
v32392,r83444,Freaks no Geneishi,15,0-2 h,2.067,f,f
v32394,r83451,Watashi Dake no Kawaii Ayuu,12,Unknown,0.083,f,f
v32397,r83455,Kemomimi Euforia,0,2-10 h,12.017,f,f
v32410,r83491,Koi ni Ochite wa Ikenai 20-Bun,0,0-2 h,3.000,f,f
v32426,r104692,Tsukumo 3-kai Sanku,0,0-2 h,1.017,f,f
v32427,r83526,Tasogare With -Twilight Invocation-,0,Unknown,30.000,f,f
v32441,r83570,TS Mahou Shoujo Saint Cherry - Kuppuku no Akuochi Sennou Choukyou Hen,18,Unknown,0.667,f,t
v32484,r83717,Ie o Tamariba ni Suru Dekapai Gyaru-tachi o Kyochin de Wakarase! ~Mesuzaru-domo o Hame Mawasu Dake no Haramase Harem Seikatsu!~,18,Unknown,3.050,f,t
v32501,r83767,Shitoku no Gyokuza,18,2-10 h,20.250,f,f
v32502,r83895,Koi to Tsumi,18,0-2 h,1.833,f,f
v32509,r83893,Oyako Meikyuu,18,0-2 h,0.500,f,t
v32510,r83807,HENTAI LABYRINTH,18,Unknown,10.925,f,f
v32516,r83826,Kanojo no Imouto to Himitsu no Stay Home ~Uchiki Musume ga Haitoku Netori!~,18,Unknown,5.111,f,t
v32522,r83831,THE iDOLM@STER DearlyStars,15,2-10 h,21.700,t,f
v32523,r84883,"Tonari no Heya de Ore no Kanojo wa Chichioya ni Dakareru ~ Usukabe Ichimai Mukou de, Zecchou Ikigoe o Agete Iku Koibito",18,Unknown,4.500,f,t
v32537,r119847,Secret Letters,0,Unknown,8.000,f,f
v32541,r83907,Megasuki! ~Memorial Stories~ Hoshino Yuuki,18,Unknown,7.267,f,f
v32544,r83926,Nijisanji no Type Shindan,0,0-2 h,1.017,f,f
v32545,r83928,Rettou Idenshi ni Yogosareru,18,2-10 h,4.733,f,t
v32549,r83945,Love Love Relations,18,Unknown,3.833,f,f
v32554,r84317,Linker Bell Academia ~Ryuuzoku no Fiancée~,18,Unknown,1.567,f,f
v32555,r83959,even if TEMPEST: Yoiyami ni Kaku Katariki Majo,12,Unknown,24.223,f,f
v32563,r83995,Koisuru Boku ni Odayaka na Akumu o,18,0-2 h,0.217,f,f
v32568,r84007,Hidiri Rei ver.UK,18,0-2 h,0.667,f,t
v32570,r84009,LINDA,18,0-2 h,0.300,f,t
v32583,r84024,"Kiya Shii Collection ""Yuuwaku MaiMai""",18,0-2 h,0.433,f,f
v32588,r84029,Osana na Jiri ~Gimic LOw mizu~,18,0-2 h,0.267,f,f
v32589,r84030,OniAi ~Gimic LOw Higashiyama Shou~,18,0-2 h,0.250,f,f
v32594,r84035,AiMai ~Gimic LOw Higashiyama Shou~,18,0-2 h,0.300,f,f
v32612,r85637,Yokorenbo -Hitozuma no Himegoto-,18,2-10 h,3.193,f,t
v32616,r84126,"Mesugaki Gyaku Chikan Densha ~Maiasa, Shoujo ga Densha de Itazurashite kuru~",18,Unknown,2.008,f,t
v32622,r84137,Hooked on,18,0-2 h,1.000,f,t
v32624,r97115,Study § Steady 2,18,Unknown,20.344,f,f
v32655,r86455,1/1 Kareshi Kanojo,18,Unknown,22.400,f,f
v32659,r85632,Linker Bell Academia ~Alchemist wa Koi Wazurau~,18,Unknown,3.167,f,f
v32661,r114541,Boku to Kanojo no Kojin Lesson,18,Unknown,7.985,f,f
v32662,r84276,Chikan no Shoudou If,18,Unknown,1.167,f,f
v32672,r84427,"Gibo to no Yuuwaku Doukyo Seikatsu ~Tsuma no Haha wa, Gibo to wa Yobenai Bijukujo Deshita~",18,Unknown,1.450,f,t
v32677,r85694,Nightmare x Deathscythe ~Hangyaku no Resonance~,18,Unknown,3.500,t,t
v32690,r86763,Succu Ari Apart,18,Unknown,5.250,f,t
v32706,r84396,Sakusei Byoutou ~Jaaku naru Otsubone Nurse ga Hisomu Byouin de Choukyou Seikatsu~,18,Unknown,5.062,t,t
v32713,r101450,Money Parasite ~Usotsuki na Onna~,15,Unknown,32.750,f,f
v32714,r84540,Boukensha Guild no Sei Jijou ~ Ai Suru Aibou no Tame ni Guild Shokuin ni Netori Haramase Onaho ni Sareru Elf & Dark Elf~,18,Unknown,2.547,f,t
v32718,r84419,"Boku no Hanashi. Sensei no,",15,0-2 h,0.208,f,f
v32720,r84423,Yokkyuu Fuman na Hitozuma no Icha Ama Do S na Tokubetsu Lesson ~Mua Mua ni Mureta Kindan no Leotard~,18,Unknown,2.750,f,t
v32721,r84425,Seijun Kanojo no Teisou Kaijo ~Kareshi ni Naisho de Kimoota ni Okasareru Watashi~,18,Unknown,1.972,f,t
v32736,r84470,Boku No Ikiru Ryuu,0,0-2 h,0.067,f,f
v32745,r84533,Tsuma no Haha ~Gouman Onna Shachou to Doukyo no Hibi~,18,2-10 h,8.252,f,t
v32749,r84542,Natsugami-ke ni Okita Koto Plus,18,Unknown,12.583,f,f
v32753,r84552,Muv-Luv Alternative Chronicles: Chicken Divers,0,0-2 h,0.905,f,f
v32754,r84553,Muv-Luv Alternative Chronicles: Rain Dancers,0,0-2 h,1.479,f,f
v32755,r84554,Saimin Datsujo 3 ~Subete ga Boku no Jiyuu ni Naru Sekai e Youkoso~ Kurihara Shizuru Hen,18,Unknown,4.083,f,f
v32757,r87046,Unless Terminalia,18,Unknown,24.229,f,f
v32758,r87511,Ihanashi no Majo,0,Unknown,22.098,f,f
v32759,r84568,Kimi ga Ita Kisetsu ~Primary~,18,10-30 h,25.750,f,f
v32785,r84613,Muv-Luv Alternative Chronicles: Shokuzai,0,Unknown,1.710,f,f
v32787,r84615,Muv-Luv Alternative Chronicles: Keishou,0,Unknown,1.566,f,f
v32788,r11383,Muv-Luv Alternative Chronicles: Shoukei,18,Unknown,5.561,f,f
v32789,r18262,Muv-Luv Alternative Chronicles: Saitan,0,Unknown,5.442,f,f
v32791,r26898,Muv-Luv Alternative Chronicles ~War Ensemble~,0,Unknown,9.425,f,f
v32793,r26898,Muv-Luv Alternative Chronicles: Last Divers,0,Unknown,2.171,f,f
v32794,r26898,Haiburu!,0,Unknown,1.181,f,f
v32795,r7446,Muv-Luv Alternative Chronicles: Kokuhaku,18,Unknown,5.683,f,f
v32799,r84640,"Akairo Kimi to, Shiawase ni",0,0-2 h,0.117,f,f
v32802,r84646,Shirouto Iede Musume to Ore,18,Unknown,15.546,f,t
v32803,r84650,NTR Jikkyou Chuukei!? Kareshi to Denwachuu ni Haigo Kara...,18,0-2 h,0.117,f,f
v32805,r84675,NinNinDays2,16,2-10 h,5.007,f,f
v32807,r84688,Secret Pie,18,Unknown,2.517,f,f
v32810,r84696,Muyuu Senkyou Romanesque: Chronicles of Refugia,0,Unknown,5.983,f,f
v32811,r88395,Futamata Ren'ai,18,10-30 h,22.728,f,f
v32812,r84699,Inugamike no Ichizoku,15,Unknown,11.250,f,f
v32818,r84715,Shirokoi Sakura * Gram LF,18,Unknown,4.183,f,f
v32819,r90543,Littlebird/TrueEyes,18,Unknown,7.433,f,f
v32820,r84718,Nanagane Gakuen -Ryokou Bu-,0,10-30 h,2.417,f,f
v32822,r84734,Kagura Reimeiki ~Maika no Shou~ San,18,Unknown,1.917,f,f
v32830,r84761,Halloween Town wa Kyou mo Heiwa!,0,0-2 h,0.033,f,f
v32832,r84809,Shikaku,0,0-2 h,0.050,f,f
v32855,r84870,Ame ni Shite Hito o Hazure,0,0-2 h,1.643,f,f
v32856,r84871,Summer Turing,15,2-10 h,1.500,f,f
v32868,r84891,Houkago Cinderella Mini Fandisk ~Anata to Kaeru Saigo no Gekoudou~,18,Unknown,3.521,f,f
v32875,r84913,Koiyasumi ~Kanojo no Hada ni Tokeru Konayuki~,18,2-10 h,3.800,f,f
v32886,r84941,Mei no Oppai ni Get Sareru Game,18,0-2 h,0.517,f,t
v32893,r93109,EVE ghost enemies,15,30-50 h,26.000,f,f
v32897,r84963,Kakure Dosukebe na Osananajimi to Sex Shite Mita,18,Unknown,0.583,f,t
v32902,r84977,Ao o Miageru,12,0-2 h,0.317,f,f
v32908,r84983,Tsugihagi no Koufuku,15,2-10 h,3.667,f,f
v32909,r84987,Hitozuma Netori Kanrinin ~Oshi ni Yowai Shukujo wa Shokuzai ni Ochiru~,18,Unknown,9.000,f,f
v32919,r87640,Grisaia: Phantom Trigger Vol. 8,0,Unknown,9.885,f,f
v32920,r98674,Hanagane Kanade * Gram - Chapter:2 Hananoka Sumire,18,Unknown,4.950,f,f
v32921,r127565,Hanagane Kanade * Gram - Chapter:3 Hoshiizumi Kotona,18,Unknown,4.992,f,f
v32923,r85009,Midara na Aniyome ni Sasowarete ~Yokkyuu Fuman Jukujo no Tokubetsu Jugyou~,18,Unknown,1.433,f,t
v32928,r87488,Hime to In'yoku no Testament,18,Unknown,15.150,f,f
v32937,r85080,"Kyou, Suteinu o Hirotta.",18,Unknown,4.750,f,f
v32939,r85083,SD Rance,18,Unknown,0.325,f,f
v32946,r93146,Neko Para After: La Vraie Famille,0,Unknown,2.908,f,f
v32947,r85104,Zakuro no Koto,18,Unknown,2.500,f,f
v32949,r85105,Tanshin Furin -Netoraretara Netorikaesu Baigaeshi-,18,2-10 h,3.000,f,t
v32953,r85112,Yubikiri,0,0-2 h,0.554,f,f
v32954,r85113,To Love-Ru Diary~ - Sister,18,0-2 h,1.333,f,f
v32955,r85114,To Love-Ru Diary~ - Harenchi,18,0-2 h,1.333,t,f
v32956,r85115,To Love-Ru Diary~ - Teacher,18,0-2 h,1.367,f,f
v32969,r85156,Halloween Night Glitch,15,0-2 h,3.033,f,f
v32980,r85201,Kimi wa Manaka no Onii-chan♪ Yandere Imouto to Icha Love Suru,0,0-2 h,0.333,f,f
v32983,r85205,Katei Kyouin ~Sensei no Ecchi na Gohoubi~,18,2-10 h,2.292,f,t
v32987,r85225,Otoko Masari na Bakunyuu Kaizoku to Kimajime Shoukou o Kyochin Hitotsu de Do M na Haramase Onaho ni Suru Kaizoku Seikatsu,18,Unknown,3.250,f,t
v32988,r88136,"Rin to Shita Tsuma wa, Hitoshirezu Midarazuma e to Ochite ~Hoka no Otoko o Ukeire Hirogerareta Nureana wa, Mou Ore no Mono de wa Umerarenai~",18,10-30 h,17.056,f,t
v32995,r85243,Akane no Chiisana Hanabira,18,Unknown,0.647,f,t
v33003,r85275,Pentagon Syndrome,15,2-10 h,14.000,f,f
v33005,r85282,Vtuber Maid Ramie,17,Unknown,5.077,f,f
v33026,r85320,Hagesaku,18,Unknown,2.000,f,f
v33036,r90070,AMBITIOUS MISSION,18,Unknown,34.104,f,f
v33054,r87641,Yubisaki Connection Mini Fandisk Vol. 01 - Yuzuki & Mikoto Hen,18,Unknown,3.583,f,f
v33063,r85423,Chikan no Shoudou,18,Unknown,2.408,f,f
v33099,r88630,Hokenshitsu no Sensei to Gothloli no Koui,18,Unknown,14.231,f,f
v33100,r107804,Hikage no Himari - sun in the shade,0,0-2 h,1.783,f,f
v33103,r85514,April Fool no Kami ni Otouto o Moraimashita!,0,0-2 h,2.417,f,f
v33113,r87055,Offline de Ecchi na Level Age,18,Unknown,2.333,f,t
v33121,r85557,Summer Days ★ Otouto,12,0-2 h,1.542,f,f
v33130,r96177,Mamiya Mami wa Iyashite Agetai,18,Unknown,6.679,f,t
v33133,r85585,Twilight Syndrome ~Tansaku-hen~,0,Unknown,4.671,f,f
v33134,r85586,Twilight Syndrome ~Kyuumei-hen~,0,Unknown,9.778,f,f
v33147,r85616,Katei Kyouin - Jugyouryou wa Karada de-,18,Unknown,7.217,f,t
v33150,r85621,Tengoku Struggle -strayside-,15,50+ h,49.690,f,f
v33157,r85635,Himitsu no Kiss wa Amaku Yasashiku,17,Unknown,4.124,f,f
v33164,r85663,Owaru Sekai to Anata to Watashi,12,Unknown,2.500,f,f
v33165,r85668,Boku x Ane ~Onee-chan de Asonjae~,18,Unknown,2.200,f,t
v33167,r85672,Himemiya-san wa Kamaitai,18,Unknown,6.500,f,f
v33175,r91719,Jewelry Hearts Academia -We will wing wonder world-,18,Unknown,39.701,f,f
v33177,r85799,Kurokami-sama no Bansan,0,2-10 h,5.765,f,f
v33204,r85750,"Gyaruzuma Anri no Netorase Play ~Hoka no Otoko no Mono o Kuwae, Tanoshisou ni Houkoku o Suru Ore no Tsuma~",18,Unknown,3.174,f,t
v33205,r96944,Hamidashi Creative Totsu,18,10-30 h,19.638,f,f
v33206,r85758,Imooka,18,2-10 h,5.267,f,t
v33211,r85779,Isekai no Reijou ni TS Tensei Shiteita Ken ~Boku ga Haraguro Ouji ni Rouraku Sareru made~,18,Unknown,1.975,f,t
v33212,r85781,Furin x Ren'ai! Mama wa Anata no Yokubou Kanaemasu ~Nikuyoku ni Mamireru Shufu Layer no Nichijou~,18,Unknown,2.000,f,f
v33234,r89857,Yamitsuki ~Reverse~,18,Unknown,2.267,f,f
v33239,r89846,Lolicon Kyoushi Itazura Nikki ~Muku na Anoko ni Seikyouiku~,18,0-2 h,1.000,f,t
v33240,r85858,Nakayoshi Futarigumi no H na Benkyoukai,18,Unknown,0.833,f,t
v33241,r89887,Tabegoro Itoko to Hitotsu Yane no Shita,18,Unknown,1.000,f,t
v33242,r85860,Kyonyuu Gakkyuu Iinchou no Oshigoto,18,Unknown,0.500,f,t
v33243,r85861,Kawaii Onna no Ko Hiroimashita,18,Unknown,0.333,f,t
v33261,r85888,Interlude Alpha no Otome ~Warenaio~ (F lo ater),15,Unknown,10.767,f,f
