vndb_id,vn_name,release_year,release_month,rating_bayesian,vn_vote_count
v23388,Deatte 5-fun wa Ore no Mono! Jikan Teishi to Atropos (出会って5分は俺のもの！ 時間停止と不可避な運命),2018,8,751,275
v23392,Boku to Kanojo no Gohoushi Dousei (僕と彼女のご奉仕同棲),2018,9,726,42
v23393,Uuultra C (ウウウルトラC),2020,9,804,183
v234,Kishin Hishou Demonbane (機神飛翔デモンベイン),2006,5,800,111
v23403,UNDER NIGHT IN-BIRTH,2012,9,696,135
v23407,Umineko no Naku Koro ni Saku (うみねこのなく頃に咲),2019,10,772,390
v23409,LOST:SMILE memories + promises,2019,7,685,16
v2342,Ashita no Yukinojou (あしたの雪之丞),2001,8,703,47
v2343,Soushinjutsu 3 (操心術3),2008,12,718,57
v2344,Masaru: Ashita no Yukinojou 2 (勝　あしたの雪之丞２),2002,9,735,31
v23441,"Oyako x Shuffle! ~Natsuyasumi, W Oyako no Icha Icha Houimou~ (母娘×シャッフル！～夏休み、Ｗ母娘のいちゃいちゃ包囲網～)",2018,11,757,154
v23448,Amazing Grace -What color is your attribute?- (アメイジング・グレイス -What color is your attribute?-),2018,10,784,199
v23458,"Sono Hi no Kemono ni wa, (その日の獣には、)",2018,11,712,53
v23466,Kotonoha Maichiru Natsu no Koe (言の葉舞い散る夏の風鈴),2018,11,762,85
v2348,Dousoukai Again (同窓会again),2001,1,652,8
v23480,Love Coordination! (ラブコーディネーション！),2018,10,673,18
v23481,Eternal Melody (エターナルメロディ),1996,10,,0
v23492,Moe Moe Niji Taisen (Ryaku) 3 (萌え萌え2次大戦（略）3),2017,1,626,6
v235,Shizuku (雫),1996,1,614,187
v23501,Tamayura Mirai (タマユラミライ),2019,3,747,309
v23516,TOKYO CHRONOS (東京クロノス),2018,9,691,47
v2352,The God of Death,2005,7,652,47
v2353,Seinarukana Gaiden - Seirei Tenshou ~Kowareyuku Sekai no Shoujo-tachi~ (聖なるかな外伝・精霊天翔 ～壊れゆく世界の少女たち～),2010,1,687,46
v23543,Mama-Haha 2 (ままはは2),2018,9,768,108
v23557,Cluster Edge ~Kimi o Matsu Mirai e no Akashi~ (クラスターエッジ 〜君を待つ未来への証〜),2006,9,,0
v2356,Fake (フェイク),2003,9,,4
v2359,>>Fami! Kyou no Menu wa Lesson C (>>ふぁみ! 今日のメニューはレッスンC),2006,3,,2
v236,WHITE ALBUM,1998,5,693,422
v2364,Hyakki ~Inmoku Sareta Haikyo~ (百鬼 ～淫黙された廃墟～),2002,3,610,7
v23652,Hinekuremono no Gakuen Seishun Monogatari ~Ore to Kanojo no Reversible~ (捻くれモノの学園青春物語 ～俺と彼女の裏表～),2018,11,674,126
v23666,Hara Katsu! 3 ~Kozukuri Business Haigyou no Kiki!?~ (はらかつ！3 ～子作りビジネス廃業の危機！？～),2018,9,700,47
v2367,W. L. O. Sekai Ren'ai Kikou L.L.S. -Love Love Show- (W.L.O. 世界恋愛機構 L.L.S. -LOVE LOVE SHOW-),2009,9,711,39
v23676,Boku wa Tousan o Aishiteru ~Koakuma ga Shikakeru Amai Wana~ (ボクは父さんを愛してる ～小悪魔が仕掛ける甘い罠～),2018,9,627,35
v23679,CisLugI (CisLugI-シスラギ-),2018,8,,0
v2368,DEARDROPS,2010,3,751,2230
v2369,Trouble@Vampire! ~Ano Ko wa Ore no Goshujin-sama~ (とらぶる＠ヴァンパイア！～あの娘は俺のご主人さま～),2009,10,697,25
v237,Tasogare (誰彼~たそがれ~),2001,2,555,6
v23725,Memories Off -Innocent Fille- for Dearest (メモリーズオフ -Innocent Fille- for Dearest),2019,3,727,30
v23732,Pieces / Wataridori no Somnium (pieces/渡り鳥のソムニウム),2019,1,770,103
v23736,Girls Book Maker -Shiawase no Libretto- (ガールズ・ブック・メイカー -幸せのリブレット-),2019,3,787,109
v23740,9-nine- Haruiro Harukoi Harunokaze (9-nine-はるいろはるこいはるのかぜ),2019,4,788,2357
v23741,Nukige Mitai na Shima ni Sunderu Watashi wa Dou Surya Ii Desu ka? 2 (抜きゲーみたいな島に住んでる貧乳はどうすりゃいいですか？ 2),2019,5,839,315
v23742,Evenicle 2 (イブニクル2),2019,2,742,621
v23744,Kizuna Kirameku Koi Iroha -Tsubaki Renka- (絆きらめく恋いろは －椿恋歌－),2018,12,782,193
v2375,Dengeki Stryker (電激ストライカー),2011,5,732,1452
v23760,Taiho Shichauzo (逮捕しちゃうぞ),2001,3,,2
v2377,Ookamikakushi (おおかみかくし),2009,8,719,35
v23772,Shukusei no Girlfriend 3 -The Destiny Star of Girlfriend- (宿星のガールフレンド3 -the destiny star of girlfriend-),2019,6,749,84
v23788,Hara Poko! ~Inou Saimin de Jogakuen o Haramase Seifuku~ (孕ら・ポコ！～異能催眠で女学園を孕ませ征服～),2018,10,622,29
v2379,flutter of birds ~Tori-tachi no Habataki~ (flutter of birds～鳥達の羽ばたき～),2001,2,681,14
v238,Tears to Tiara,2005,4,701,1539
v2380,flutter of birds II: Tenshi-tachi no Tsubasa (flutter of birds II 天使たちの翼),2002,2,697,5
v2382,Fortune Cookie (フォーチュンクッキー),2004,3,693,10
v2384,Brothers ~Koi Suru Onii-sama~ (ブラザーズ～恋するお兄さま～),2007,9,637,28
v23863,Aoi Sora no Camus (青い空のカミュ),2019,2,736,217
v2388,Fukai Kiri no Naka de... (深霧の中で…),2009,4,628,5
v2389,Fukakutei Sekai no Tantei Shinshi (不確定世界の探偵紳士),2000,4,632,7
v2390,Hikari no Valusia ~What a beautiful hopes~ (白光のヴァルーシア ～What a beautiful hopes～),2009,11,772,128
v23908,Sora ni Kizanda Parallelogram (空に刻んだパラレログラム),2018,10,741,94
v2391,Dousoukai ~Yesterday Once More~ (同窓会 ～Yesterday Once More～),1996,9,688,5
v2392,Fukuramikake 2 ~Bra Kaemashita~ (ふくらみかけ2～ブラかえました～),2003,11,682,5
v23925,Ore-sama Teacher ~Fukushuu Kyoushi no Web Counseling~ (オレ様ティーチャー～復讐教師のWebカウンセリング～),2003,6,,0
v2393,Fukuramikake (ふくらみかけ),2002,6,,4
v2395,Dousoukai Refrain (同窓会refrain),2001,8,,4
v2396,Pia♥Carrot e Youkoso!! 2 (Pia♥キャロットへようこそ!!2),1997,10,717,19
v2397,Pia♥Carrot e Youkoso!! 3 (Pia♥キャロットへようこそ!! 3),2001,11,745,34
v2398,Pia Jong (ぴあ雀),2007,2,659,13
v23985,"Meikoku Gakuen Taidou Hen ""Onegai Shimasu... Sensei no Seieki de, Watashi-tachi o Haramasete Hoshiin Desu…♡"" (冥刻學園 胎動編「お願いします…先生の精液で、私達を孕ませて欲しいんです…♡」)",2018,11,771,166
v24,Umineko no Naku Koro ni (うみねこのなく頃に),2007,8,884,10070
v24007,BOYS BE...,1997,3,,0
v2404,Fu-shi-da-ra (Fu・shi・da・ra),1999,9,647,9
v2405,Futa Majo (ふた魔女),2005,9,588,6
v24073,Kokoro ga Tsunagu Koishirube (ココロが繋ぐ恋標),2018,11,671,16
v24110,Ryuusei World Actor (流星ワールドアクター),2019,4,784,1306
v2412,Kiss to Maou to Darjeeling (キスと魔王と紅茶),2009,9,697,117
v24140,Hinasawa Tomoka no Zettai Joousei (緋奈沢智花の絶対女王政),2018,11,705,102
v24150,Psy-min Appli Another -Owaranai Netorare Game- (サイミンアプリ Another-終わらない寝取られゲーム-),2018,11,617,44
v2416,Nurse no Obenkyou Ouyou Hen ~Uke Shichu Igai wa Zettai Kinshi!~ (ナースのお勉強 応用編～受けシチュ以外は絶対禁止！～),2008,4,634,8
v2417,Maid Shikou ~Chijoku no Yakata~ (メイド嗜好 ～恥辱の館～),2004,10,,3
v242,Yami to Boushi to Hon no Tabibito (ヤミと帽子と本の旅人),2002,12,698,44
v24216,Black Robinia (ブラックロビニア),2011,2,,2
v24230,Shimojimo no Seikatsu o Tashinamu Tame no Tsudoi ~Muchi de Kouki na Ojou-sama wa Shomin no Seikatsu ni Kyoumi Shinshin~ (下々の生活を嗜むための集い ～無知で高貴なお嬢様は庶民の性活に興味津々～),2018,12,733,28
v24240,Gensou Kissa Enchanté (幻奏喫茶アンシャンテ),2019,10,776,342
v24241,Olympia Soiree (オランピアソワレ),2020,4,791,449
v2426,Kosuburo Hajimemashita!! (こすぶろ・はじめました!!),2009,8,643,7
v2427,"Nukenin ~Hokaku, Soshite Choukyou e~ (抜け忍 ～捕獲、そして調教へ～)",2006,3,688,24
v24275,"Boku no Mirai wa, Koi to Kakin to. ~Charge To The Future~ (僕の未来は、恋と課金と。～Charge To The Future～)",2018,11,740,126
v243,Touka Gettan (桃華月憚),2007,3,747,24
v24301,Pray to Snow,2001,10,,2
v24302,Free Flower,2002,12,,0
v24311,Akuma Seijo ~Demon Girl Step~ (悪魔聖女 ～デーモンガール・ステップ～),2018,10,611,21
v24312,Kenka Banchou Otome 2nd Rumble!! (喧嘩番長 乙女 2nd Rumble!!),2019,3,643,18
v24320,Sugar * Style,2018,9,745,1404
v24326,Otoko no Tame no Bible The Yuujou Adventure -Hotaru Soul- (漢のためのバイブル THE 友情アドベンチャー-炎多留・魂-),2003,10,,0
v24328,Yumeutsutsu Re:Master (夢現Re:Master),2019,5,740,196
v24335,Metal Wolf (メタルウルフ),2002,6,,0
v24336,love clear (love clear -ラブクリア-),2018,11,732,61
v2434,Koi Q! ~Koi to H no Midareuchi~ (恋Q！～恋とHの乱れ射ち～),2005,6,670,13
v2435,Shishunki (思春期),2005,8,686,13
v24351,D.C.4 ~Da Capo 4~ (D.C.4 ～ダ・カーポ4～),2019,4,790,101
v2436,Sakura ~Setsugekka~ (SAKURA～雪月華～),2003,7,660,7
v24366,Alice in Cyberland Yamiyo No Madoushi (ありすインサイバーランド闇夜の魔導士),1996,12,,2
v2437,LOVE&DEAD,2007,12,595,7
v2438,Aoi Namida (青い涙),2003,5,701,7
v2439,Assault Angel Canon (突撃天使かのん),2004,7,,4
v2441,Breed! Breed-Island. (ぶり～ど! Breed-island.),2006,7,675,27
v24417,Ero Voice! H na Voice de Icha Love Success ♪ (えろぼいす！ Hなボイスでいちゃラブサクセス♪),2018,11,655,286
v2442,Chitai Kanshou ~Houkago no Chime wa Show no Hajimari~ (痴態姦賞～放課後のチャイムはショーの始まり～),2006,3,,2
v2443,Deep 2,2002,4,,3
v2444,Deep Fantasy,2001,9,,3
v24461,Sin Kourin Tenshi En Ciel Rena FD -Face The Destiny- (sin 光臨天使エンシェル・レナFD -FACE THE DESTINY-),2018,12,680,15
v24470,ALPHA-NIGHTHAWK,2019,2,641,89
v24471,Ero Imo Cyclone! ~Uzumaku Eroero wa Imouto o Chuushin ni Kyuusoku Kakudaichuu!~ (エロいもサイクロン！ ～渦巻くエロエロは妹を中心に急速拡大中！～),2018,12,690,29
v2448,Futari de Marvel Shichaimasu! ~Kinou no Teki wa Kyou mo Koibito!?~ (ふたりでマーヴルしちゃいます！～昨日の敵は今日も恋人！？～),2005,6,,4
v2449,Futari no Aniyome (ふたりの兄嫁),2005,7,733,8
v24506,Kokorone=Pendulum! (ココロネ=ペンデュラム！),2019,4,751,74
v24515,LoveR (LoveR（ラヴアール）),2019,3,654,9
v24538,Love Commu (らぶこみゅ),2019,3,738,44
v24539,Seikon ~Boku to Meido to Kyouki no Yakata~ (聖痕 ～牙と贄と狂喜の館～),2004,11,,0
v24553,Maid in Witch Life! -Yakata de Hajimaru H na Miryou Seikatsu- (メイドinウィッチライフ！ －館で始まるＨな魅了性活－),2019,1,735,51
v24556,Tanetsuke Dungeon ~Kasshoku Elf Sanran Acme~ (種付けダンジョン～褐色エルフ産卵アクメ～),2018,11,627,23
v24557,Aka-chan Hoshii na ~Kyou kara Hajimaru Love Love Ecchi~ (赤ちゃんほしいな ～今日からはじまる妊活えっち～),2018,12,683,27
v24564,"Nekogami-sama to, Nanatsuboshi -Imouto no Ane- (ネコ神さまと、ななつぼし -妹の姉-)",2019,1,679,219
v24577,DIABOLIK LOVERS CHAOS LINEAGE,2019,3,759,23
v24581,GAP Mahou Shoujo!? Milky Way ~Ishu Inshoku no Hate ni~ (GAP魔法少女!?ミルキー・ウェイ～異種淫蝕の果てに～),2019,1,674,29
v24586,Knot Fiction! (ノットフィクション！),2018,12,705,174
v24618,Aikagi 2 (アイカギ2),2019,4,735,141
v24619,Aibeya (アイベヤ),2019,2,711,123
v24620,Maid-san no Iru Kurashi (メイドさんのいる暮らし),2019,3,716,198
v24626,"Koi ni, Kanmi o Soete 2 (恋ニ、甘味ヲソエテ２)",2018,12,687,205
v24650,"Sakura Iro, Mau Koro ni (さくらいろ、舞うころに)",2019,1,710,58
v2466,Figu@mate (ふぃぎゅ＠メイト),2006,11,695,24
v24660,Paradise -MUSUBI- (Paradise 結-MUSUBI-),2018,10,732,36
v24689,Study § Steady (スタディ§ステディ),2019,9,711,725
v2469,Chuppa Chappsu! Okuchi no Koibito (ChuッパChaップス! お口の恋人),2005,12,639,7
v247,12RIVEN -the Ψcliminal of integral-,2007,11,754,135
v24702,Aonatsu Line (アオナツライン),2019,2,766,263
v24706,Dr. Rin ni Kiitemite! ~Koi no Happy Four Season~ (Dr.リンにきいてみて! 〜恋のハッピーフォーシーズン〜),2002,11,,0
v24714,Amamane (アママネ),2019,2,673,62
v24717,Kin'iro Loveriche -Golden Time- (金色ラブリッチェ-Golden Time-),2018,12,809,1250
v24725,Realive (リアライブ),2018,11,759,128
v24728,BUKKAKE! Doshikoring MINUKI Max Acme Shite mo Ii Desu ka? ~Do Eroi Pose Shite Moratte Minuki Bukkake Shitara Otagai Koufun ga Dochakuso Yabai Desu~ (BUKKAKE！ ドシコリングMINUKIマックスアクメしてもいいですか？ ～ドエロいポーズして貰って見抜きぶっかけしたらお互い興奮がドチャクソヤバイです～),2019,2,749,99
v2473,Gakuto! (がくと！),2006,3,679,6
v24730,Tasogare no Folclore (黄昏のフォルクローレ),2019,5,689,44
v2474,Gedou Yuusha (外道勇者),2006,12,659,21
v24748,SPIRAL!!,2019,2,692,61
v24752,Raillore no Ryakudatsusha (レイルロアの略奪者),2019,6,761,49
v24768,Majiten ~Maji de Tenshi o Tsukuttemita~ (マジてん 〜マジで天使を作ってみた〜),2012,9,,0
v24770,Ciconia no Naku Koro ni (キコニアのなく頃に),2019,9,772,961
v24774,Mugen no Sakura ~Hitsuya-hime Injoku Youshokutan~ (夢幻のさくら ～緋艶姫淫辱孕蝕譚～),2019,1,688,33
v24779,Kudan no Folklore (クダンノフォークロア),2019,4,700,187
v2478,Dakkoshite Gyu! ~Ore no Yome wa Dakimakura~ (だっこしてぎゅっ！～オレの嫁は抱き枕～),2009,8,700,27
v24782,Koi wa Sotto Saku Hana no You ni ~Futari wa Eien ni Yorisotte Iku~ (恋はそっと咲く花のように～二人は永遠に寄り添っていく～),2019,3,786,60
v248,Never7 -the end of infinity-,2000,3,680,1273
v2480,Aniyome wa Ijippari (兄嫁はいじっぱり),2007,4,761,62
v24802,Kirakira Monstars (キラキラモンスターズ),2020,5,762,52
v24803,Tsuki no Kanata de Aimashou (月の彼方で逢いましょう),2019,4,814,361
v2482,B ~Aoki Haitoku~ (B～蒼き背徳～),2001,4,,2
v24825,Kutsujoku 2 (屈辱2),2019,2,769,133
v24856,Musume no Mirai ~Itoshii Musume ga Kairaku ni Ochiru Toki~ (娘のミライ 〜愛しい娘が快楽に堕ちる時〜),2019,1,644,33
v24857,Bouin Kouya - Hakudaku no Bitch Hime ~Anata no Ookii no Dondon Watashi ni Buchikonde♥~/Guerrilla Shoujo Hunt ~Tsukamattara Mohican Yarou no Seieki Benjo~ (暴淫荒野 白濁のビッチ姫 ～あなたの大きいのドンドン私にぶち込んで♥～／ゲリラ少女ハント ～捕まったらモヒカン野郎の精液便所～),2019,1,642,26
v24864,Gokujou Seitokai (極上生徒会),2005,9,,0
v24870,Waka-sama no Zasuru Sekai (和香様の座する世界),2018,12,775,141
v24872,Neko-nin exHeart 3 (猫忍えくすはーと３),2019,7,710,265
v24878,Iinari Tsumairo ~Tomaranai Koshizukai~ (イイナリ妻色 ～止まらない腰使い～),2019,2,634,48
v2488,Fall in Love (ふぉ～りんLOVE),2003,7,,1
v249,Akasen Gairo ~Shouwa 33 Nen no Hatsuyuki~ (赤線街路～昭和33年の初雪～),2007,10,712,22
v2491,"Gekkou ni Nureru Kyoushitsu de, Boku wa. (月光に濡れる教室で、僕は。)",2003,3,,3
v24915,Tonari ni Kanojo no Iru Shiawase ~Summer Surprise~ (となりに彼女のいる幸せ ～Summer Surprise～),2019,4,703,35
v24916,Boku to Joi no Shinsatsu Nisshi (ボクと彼女（女医）の診察日誌),2019,3,692,146
v24935,E School Life (Ｅスクールライフ),2019,4,754,177
v24938,Grisaia: Phantom Trigger Vol. 6 (グリザイア ファントムトリガー Vol. 6),2019,4,757,297
v24957,Ray Gigant (レイギガント),2015,7,537,9
v2496,Gibo Shimai SLG (犠母姉妹SLG),2003,5,684,7
v24983,Prison Queendom ~Kyousei M Otoko-ka Choukyou~ (Prison Queendom ～強制M男化調教～),2019,9,776,56
v24987,Einstein Yori Ai o Komete (アインシュタインより愛を込めて),2020,8,694,236
v25,Ayakashi (AYAKASHI アヤカシ),2005,10,750,62
v250,Aki no Urara no ~Akaneiro Shoutengai~ (秋のうららの～あかね色商店街～),2007,1,715,38
v2500,Triangle Heart 3 ~Lyrical Omochabako~ (とらいあんぐるハート3 ～リリカルおもちゃ箱～),2001,6,635,11
v25003,Genpei Ryouran Emaki -Gikei- (源平繚乱絵巻 -GIKEI-),2020,11,763,46
v25007,DEAD DAYS,2019,5,688,186
v2501,Majokko a la Mode (魔女っ娘ア・ラ・モード),2003,8,694,14
v25017,Nakigara no Tori (啼骸の鳥),2018,10,,3
v25040,TrymenT -Ima o Kaetai to Negau Anata e- (TrymenT ―今を変えたいと願うあなたへ―),2019,11,764,43
v25053,Hitozuma ~Aishita Josei wa Hitozuma Deshita~ (ひとづま ～愛した女性は人妻でした～),2019,2,646,22
v25055,"Missing-X-Link ~Ten no Yurikago, Togi no Hana~ (Missing-X-Link ～天のゆりかご、伽の花～)",2019,3,774,64
v2506,Kannagi no Tori (神無ノ鳥),2002,11,742,28
v2507,Steal!,2009,11,689,70
v2509,Bukatsu Kikaku (部活規格),2005,11,709,6
v251,Alea - Akaki Tsuki o Haruka ni Nozomi (Alea －アレア－ 紅き月を遙かに望み),2007,1,694,16
v2510,Angel's Feather,2003,4,725,21
v2511,Sono Hanabira ni Kuchizuke o: Kuchibiru to Kiss de Tsubuyaite (その花びらにくちづけを 唇とキスで呟いて),2008,12,690,650
v25119,Yamiyo ni Sasayaku ~Tantei Sagara Kyouichirou~ (闇夜にささやく ～探偵 相楽恭一郎～),2006,2,,0
v25122,Tenkuu Danzai Skelter Heaven (天空断罪 スケルターヘブン),2004,11,,2
v25124,Heroine wa Tomodachi Desu ka? Koibito Desu ka? Soretomo Tomefure Desu ka? (彼女は友達ですか？恋人ですか？それともトメフレですか？),2019,5,761,181
v25126,Koioto Se Piace (恋音セ・ピアーチェ),2019,3,715,26
v25132,Itsu made mo Musuko no Mama ja Irarenai! 4 ~Kyonyuu de Kawaii Kaa-san no Oppai ni Tsutsumarete Ippai Amaetai!~ (いつまでも息子のままじゃいられない！4 ～巨乳でカワイイ母さんのおっぱいに包まれていっぱい甘えたい！～),2019,3,722,142
v25135,Kanzume Shoujo no Shuumatsu Sekai (缶詰少女ノ終末世界),2019,3,713,82
v2514,Hapitora -Happy Transportation- (はぴとら－HappyTransportation－),2009,9,702,28
v25143,Renran Spirichu (恋嵐スピリッチュ),2019,4,726,47
v2515,Momoiro Guardian (ももいろガーディアン),2009,9,695,37
v25150,GameBook DS Aquarian Age Perpetual Period (ゲームブックDS アクエリアンエイジ Perpetual Period),2010,2,,1
v25168,Zettai Fukujuu Princess ~Kijoku Kakumeiroku~ (絶対服従プリンセス ～姫辱革命録～),2019,4,721,50
v2517,Crime Rhyme 3 (クライミライ３),2005,11,601,20
v2518,Crime Rhyme 2 (クライミライ2),2005,3,653,18
v25185,Date A Live: Ren Dystopia (デート・ア・ライブ 蓮ディストピア),2020,9,669,13
v2519,Crime Rhyme (クライミライ　CrimeRhyme),2004,6,632,21
v25197,BUSTAFELLOWS,2019,12,792,563
v25198,Babumi! ~Atashi ga Uminaoshite yan yo!~ (刃撫魅！～アタシが産みなおしてやんよ！～),2019,4,722,89
v252,Amanatsu -Aru Manatsu no Hajimete no Ohanashi- (あまなつ -あるまなつのはじめてのお話-),2006,5,703,15
v2520,Crime Rhyme 4 (クライミライ4),2007,4,621,16
v2522,Girigiri☆Scoop ~Sennyuu!! Kindan no Joshi Suieibu~ (ギリギリ☆すくーぷ ～潜入!! 禁断の女子水泳部～),2008,8,652,17
