music_id,music_type,music_name,stat_correct,stat_played,stat_guessed,stat_averageguessms,avg_vote,music_vote_count
14591,BGM,Camella,0,8,4,13719,,0
14592,BGM,地下図書館,2,10,5,9156,,0
14594,BGM,どぶりぃ～でんっ！,0,7,5,18931,,0
14595,BGM,夜の帳,0,3,0,0,,0
14597,BGM,vision,0,5,4,13345,,0
14598,BGM,とある日常のPre.Rhythm,0,7,6,19403,,0
14599,BGM,心と魂,0,4,3,19179,,0
14602,BGM,ココにいるよ。,0,1,0,0,,0
14603,BGM,"Music box ""Ley-Line of Twilight time""",1,4,3,20139,,0
14604,BGM,訪れる夜の世界,0,2,1,16320,,0
14605,BGM,初雪の日に,4,12,6,9245,80.0000000000000000,3
14606,BGM,内田川邊を歩く,4,4,4,4658,80.0000000000000000,2
14607,BGM,ガラスの瞳,5,10,6,2474,75.0000000000000000,3
14608,BGM,真冬の香り,3,8,6,11863,85.0000000000000000,1
14609,BGM,蘭の香り,3,4,3,5672,85.0000000000000000,1
14610,BGM,ゴーストって知ってる？,4,10,7,13834,90.0000000000000000,1
14611,BGM,Ghost town,5,12,8,19285,90.0000000000000000,3
14612,BGM,大泥棒の足音,5,8,6,8847,85.0000000000000000,1
14613,BGM,大泥棒のお出まし,4,8,5,11961,90.0000000000000000,1
14615,BGM,Decline,4,9,6,3688,90.0000000000000000,3
14616,BGM,Ruined,4,5,5,15717,75.0000000000000000,2
14617,BGM,Ghost child,8,16,10,8646,85.0000000000000000,2
14618,BGM,死者の嘆き,3,4,3,4380,100.0000000000000000,1
14619,BGM,１０９５日の憂鬱,4,11,7,9922,90.0000000000000000,2
14620,BGM,生者の嘆き,3,12,6,14341,85.0000000000000000,1
14621,BGM,Dead's dream,3,4,3,3621,100.0000000000000000,1
14622,BGM,Ghost parade,4,12,9,10122,100.0000000000000000,2
14624,BGM,白い花咲く学舎で,3,5,5,14433,90.0000000000000000,1
14625,BGM,まーるいシッポ,16,31,20,22295,70.0000000000000000,3
14626,BGM,はい、マカロン♪,8,16,12,9375,85.0000000000000000,2
14627,BGM,ナイトダンス,4,6,5,7582,90.0000000000000000,1
14628,BGM,委員長にお任せあれ,10,42,28,13375,80.0000000000000000,2
14629,BGM,グルルシロ！,3,3,3,8641,75.0000000000000000,1
14630,BGM,うぜぇ奴ら,3,5,5,12525,80.0000000000000000,1
14631,BGM,ふざけた奴ら,3,4,4,5996,65.0000000000000000,1
14632,BGM,元気があれば何でも出来る！,6,12,10,9764,70.0000000000000000,2
14634,BGM,Snow light,5,9,8,15648,90.0000000000000000,1
14635,BGM,Snow prince,3,5,3,14574,90.0000000000000000,1
14636,BGM,Snow princess,5,6,6,11489,90.0000000000000000,1
14637,BGM,冬を愛する人,3,9,5,14409,75.0000000000000000,1
14638,BGM,春を愛する人,4,6,5,12930,80.0000000000000000,1
14639,BGM,送る言葉,4,6,6,14516,100.0000000000000000,2
14640,BGM,桜の心,7,21,13,16445,100.0000000000000000,2
14641,BGM,GHOST×GRADUATION Inst,4,8,6,13166,100.0000000000000000,1
14644,BGM,恋雫,0,1,0,0,,0
14706,BGM,種子島の風,1,4,3,18811,100.0000000000000000,1
14709,BGM,PRESAGE,3,10,8,12893,100.0000000000000000,1
14712,BGM,JAXA,2,8,5,16883,,0
14716,BGM,ガンヴァレル製作,0,3,2,11585,,0
14719,BGM,PRESAGE -amb-,1,6,6,13481,,0
14723,BGM,エグゾスケルトンへようこそ,1,5,5,19448,,0
14724,BGM,ROBO-ONE -Full mix-,0,2,2,12350,,0
14734,BGM,HURRY UP!,1,6,2,17824,,0
14735,BGM,RESONATING WARNING,0,3,3,8681,,0
14736,BGM,気持ちの河,1,5,1,9877,,0
14737,BGM,決戦に向けて,0,4,4,7798,,0
14739,BGM,TIME-AXIS,0,1,1,15334,,0
14741,BGM,静寂の時間 -piano-,0,6,3,13983,,0
14746,BGM,科学が見る夢,1,5,4,21454,75.0000000000000000,1
14747,BGM,#3 Preview,0,4,3,13594,,0
14772,BGM,柊町School days,21,41,36,13910,75.0000000000000000,1
14773,BGM,喧噪,44,82,70,12310,75.0000000000000000,2
14774,BGM,眩い日々,18,41,34,9014,70.0000000000000000,2
14775,BGM,脱力は苦笑いと共に,19,26,25,11236,50.0000000000000000,1
14776,BGM,Ambush,3,17,13,12641,75.0000000000000000,2
14777,BGM,わるだくみ,22,48,30,7102,84.5000000000000000,2
14778,BGM,大混乱,24,68,54,16341,56.0000000000000000,4
14779,BGM,手をつないで行こう!,30,44,42,9977,75.0000000000000000,2
14780,BGM,坂道,12,32,27,12696,70.0000000000000000,3
14781,BGM,小さな公園,44,94,72,9089,75.0000000000000000,4
14782,BGM,送迎最速理論,18,48,40,14432,77.5000000000000000,4
14783,BGM,DOG FIGHT,20,60,54,13898,72.5000000000000000,2
14784,BGM,REVEL YELL!,10,33,23,14019,70.0000000000000000,1
14785,BGM,戦友,11,24,19,12428,70.0000000000000000,1
14786,BGM,護るべき世界,6,18,17,16766,75.0000000000000000,1
14787,BGM,夕暮れ,52,108,80,15302,77.5000000000000000,4
14788,BGM,雨雲,6,34,26,14728,75.5000000000000000,2
14789,BGM,告白,6,44,34,16051,71.5000000000000000,2
14790,BGM,抱擁,7,29,16,19631,80.0000000000000000,1
14791,BGM,忍び寄る不安,16,94,82,12513,70.5000000000000000,2
14792,BGM,戦慄,8,66,54,13493,67.5000000000000000,2
14793,BGM,墓標,10,72,52,14122,65.0000000000000000,2
14794,BGM,高貴なる血,10,36,30,11387,74.0000000000000000,2
14795,BGM,こころ,4,35,27,17318,70.0000000000000000,1
14796,BGM,クリスマス,4,39,23,12115,80.0000000000000000,2
14823,BGM,DANGANRONPA,28,51,43,10867,10.0000000000000000,1
14824,BGM,だんがんろんぱ!,22,27,26,7213,10.0000000000000000,1
14825,BGM,おしおきロケット,20,34,26,11227,30.0000000000000000,2
14826,BGM,Beautiful Days,15,47,32,10203,10.0000000000000000,1
14827,BGM,Beautiful Dead,36,84,74,11888,10.0000000000000000,1
14828,BGM,学級裁判黎明編,20,48,43,11177,10.0000000000000000,1
14829,BGM,モノクマ先生の課外授業,16,38,36,12019,10.0000000000000000,1
14830,BGM,BOX 15,11,23,22,10750,10.0000000000000000,1
14831,BGM,疾走する青春のジャンクフード,18,58,42,12920,10.0000000000000000,2
14832,BGM,DISTRUST,22,48,44,12443,45.0000000000000000,2
14833,BGM,千本ノック,16,28,26,11059,10.0000000000000000,1
14834,BGM,処刑に願いを...,6,27,21,13669,10.0000000000000000,1
14835,BGM,イキキル,14,39,35,13035,10.0000000000000000,1
14836,BGM,猛太亜最苦婁弟酢華恵慈,19,34,32,9567,10.0000000000000000,1
14837,BGM,開廷アンダーグラウンド,6,21,19,11299,10.0000000000000000,1
14838,BGM,M.T.B.,4,18,10,11407,10.0000000000000000,1
14839,BGM,議論 -BREAK-,8,17,14,9959,10.0000000000000000,1
14840,BGM,絶望汚染ノイズミュージック,36,82,74,11049,10.0000000000000000,2
14841,BGM,絶望症候群,13,29,25,12107,10.0000000000000000,1
14842,BGM,ベルサイユ産火あぶり魔女狩り仕立て,6,33,23,15883,10.0000000000000000,1
14843,BGM,週刊少年ゼツボウマガジン,14,37,31,12946,10.0000000000000000,1
14844,BGM,SUPER M.T.B.,5,29,24,12264,10.0000000000000000,1
14845,BGM,ようこそ絶望学園,4,40,34,13633,10.0000000000000000,1
14846,BGM,ショベルの達人,25,57,45,29675,10.0000000000000000,3
14847,BGM,補習 for 不運,16,61,44,24217,10.0000000000000000,3
14848,BGM,Beautiful Morning,14,42,38,13371,10.0000000000000000,1
14849,BGM,クライマックス推理,13,33,29,14445,10.0000000000000000,2
14850,BGM,DANGANRONPA (DR Version),20,37,34,8584,10.0000000000000000,1
14851,BGM,モモモモノクマ!,7,22,18,12250,10.0000000000000000,1
14852,BGM,モノクマ先生の授業,26,42,38,8768,54.0000000000000000,2
14853,BGM,ゼツボウシンドローム,6,20,11,14210,10.0000000000000000,1
14854,BGM,SUPER FINAL M.T.B.,8,28,19,12028,10.0000000000000000,1
14855,BGM,BOX 16,5,22,20,11237,10.0000000000000000,1
14856,BGM,議論 -MIX- (EDGE Version),11,26,22,10311,10.0000000000000000,1
14857,BGM,学級裁判乱世編,12,31,25,11881,10.0000000000000000,1
14858,BGM,学級裁判太陽編,28,62,58,10158,42.0000000000000000,2
14859,BGM,議論 -HEAT UP-,23,46,40,10938,10.0000000000000000,1
14860,BGM,閃きアナグラム,5,22,17,10371,10.0000000000000000,1
14861,BGM,議論 -HOPE VS DESPAIR-,11,28,27,9544,10.0000000000000000,1
14862,BGM,補習 for ミステリアス,4,30,21,15495,10.0000000000000000,1
14863,BGM,オール・オール・アポロジーズ,1,28,15,16755,10.0000000000000000,2
14864,BGM,超高校級の絶望的おしおき,10,21,19,10673,10.0000000000000000,1
14865,BGM,クライマックス再現,29,45,43,8062,10.0000000000000000,1
14866,BGM,ニュー・ワールド・オーダー,32,88,74,10851,10.0000000000000000,2
14867,BGM,さよなら絶望学園,5,32,25,16886,10.0000000000000000,1
14868,BGM,プロローグ・クレジット,18,38,34,12813,10.0000000000000000,1
14869,BGM,チャプター1,5,12,10,12588,10.0000000000000000,1
14870,BGM,チャプター2,52,104,96,14070,15.0000000000000000,2
14871,BGM,チャプター3,13,28,25,15912,10.0000000000000000,1
14872,BGM,チャプター4,14,29,25,14947,10.0000000000000000,1
14873,BGM,チャプター5,16,33,28,14539,10.0000000000000000,1
14874,BGM,チャプター6,5,16,14,14550,10.0000000000000000,1
14875,BGM,あなたと私の通信簿,4,37,28,8181,10.0000000000000000,2
14876,BGM,コトダマゲット,10,27,23,12192,10.0000000000000000,1
14877,BGM,プレゼントゲット,10,36,31,9804,10.0000000000000000,1
14878,BGM,レアプレゼントゲット,20,84,74,12545,15.0000000000000000,2
14879,BGM,モノモノマシーン!,7,19,17,9813,10.0000000000000000,1
14880,BGM,起動・電子生徒手帳,13,36,30,12491,10.0000000000000000,1
14881,BGM,あの人は見た!,8,44,30,15132,10.0000000000000000,2
14882,BGM,ラジオ体操暗殺拳,0,51,33,15407,10.0000000000000000,1
14883,BGM,フェイズリザルト,6,10,10,10440,10.0000000000000000,1
14884,BGM,チャプターリザルト,14,30,28,11037,10.0000000000000000,1
14885,BGM,勇者行進曲 Oretsuba MIX,4,6,4,10820,95.0000000000000000,1
14886,BGM,勇者戦舞曲 Oretsuba MIX,3,7,4,22698,94.0000000000000000,2
14887,BGM,おまえのテーマ,1,4,1,2935,,0
14888,BGM,"Main Theme ""HAWK""",1,3,1,3774,,0
14889,BGM,想像力の豊かな人間になりたいと思うんだ,1,3,1,4879,100.0000000000000000,1
14890,BGM,こんなにも静かな夜に気の狂いそうなわたし,0,8,6,15317,45.0000000000000000,2
14891,BGM,見上げれば１２月の白い空はどこまでも高く,1,2,1,2737,80.0000000000000000,1
14892,BGM,世界が平和でありますように,1,5,2,9792,94.0000000000000000,1
14893,BGM,君がおはようと言ってくれた今日はいい日,1,2,2,11972,87.0000000000000000,1
14894,BGM,彼女がいいように僕を振りまわすという幸福,1,1,1,3485,80.0000000000000000,1
14895,BGM,擦れちがう会話も君の笑顔を招く要素だから,1,1,1,3366,70.0000000000000000,1
14896,BGM,夢の扉をふんわり撫でてゆく陽だまり,2,7,2,3663,80.0000000000000000,1
14898,BGM,夕暮れの校庭ではしゃぐ君を見詰める窓辺,0,9,3,23920,,0
14899,BGM,"Main Theme ""EAGLE""",2,3,2,3850,90.0000000000000000,1
14900,BGM,きんきんクールビューティー,0,1,1,11305,95.0000000000000000,1
14901,BGM,いちごの国からこんにちは,2,3,2,8525,69.0000000000000000,1
14902,BGM,ロッケンロールみんなのえーりん,3,4,3,7315,,0
14903,BGM,アーバン・ワーキン・おねえさん,0,2,0,0,,0
14905,BGM,楽しんでるぅ？,0,1,0,0,,0
14906,BGM,なんですかこの空気,1,4,1,5525,,0
14907,BGM,やばいよやばいよ,2,8,4,10882,80.0000000000000000,1
14908,BGM,泣いてなんかないやい,0,2,2,14267,,0
14909,BGM,ひとはなぜ寂しさを感じるのでしょうか,3,7,5,9545,76.0000000000000000,1
14910,BGM,マーベラスハウス,2,6,3,5570,80.0000000000000000,1
14911,BGM,"Main Theme ""FALCON""",2,5,2,7905,100.0000000000000000,1
14912,BGM,ナルキッス,0,1,0,0,50.0000000000000000,1
14913,BGM,あい☆とら,1,5,4,14233,95.0000000000000000,1
14914,BGM,Julie＆Anna＆時男,0,1,0,0,100.0000000000000000,1
14915,BGM,ヘテロクロミア,2,5,4,14862,70.0000000000000000,1
14916,BGM,Affrican,1,3,1,3859,,0
14917,BGM,フェニックスの頌歌,0,4,3,9845,,0
14918,BGM,ギバラ闊歩 in The Night,0,1,0,0,,0
14919,BGM,420 (four-twenty),2,4,2,3247,,0
14920,BGM,You can fill in the blanks,1,5,3,13685,,0
14921,BGM,Stupid Passion,1,3,2,5907,77.0000000000000000,1
14922,BGM,リウマチの天使,1,4,1,6188,96.0000000000000000,1
14923,BGM,"Main Theme ""GARUDA""",1,2,2,8492,90.0000000000000000,2
14924,BGM,指針盤仕掛けのロジック,1,2,1,3417,,0
14925,BGM,路地裏RAVE UP!,3,6,6,13727,80.0000000000000000,1
14926,BGM,禁じられた遊び,2,5,3,9296,85.0000000000000000,1
14927,BGM,赤い帳,2,3,2,2592,,0
14928,BGM,Love Letter from ABYSS,5,14,7,14413,,0
14929,BGM,"Main Theme ""CONDOR""",3,4,3,3915,,0
14930,BGM,ぽぽぽぽぽぽぽ,3,3,3,3717,65.0000000000000000,1
14931,BGM,勇者行進曲 〜from WING QUEST Ⅰ〜,1,5,3,5870,,0
14932,BGM,The Closed World,2,4,3,11951,70.0000000000000000,1
14933,BGM,水の底で見た光,3,5,3,5899,,0
14934,BGM,なんかラブホの有線とかで流れてそうな曲,2,4,2,7692,73.0000000000000000,1
14962,BGM,光射す場所,2,12,4,14722,,0
14963,BGM,夏に咲いた日,2,12,9,17284,,0
14964,BGM,高い空を見上げて,2,4,3,14348,,0
14965,BGM,風の回廊,1,2,2,11568,,0
14966,BGM,ホンニャカモンマカ,1,6,5,16452,,0
14968,BGM,時の雫,3,10,6,16997,,0
14970,BGM,凍月,0,1,0,0,,0
14971,BGM,いつかのひかり,1,5,3,13067,,0
14973,BGM,古唄,1,1,1,5287,,0
14975,BGM,禍つ疾風,1,7,6,18781,,0
14976,BGM,怒涛,1,4,1,4777,,0
14977,BGM,昏き陽炎,2,14,9,15856,,0
14979,BGM,去り逝く者、残される者,3,8,7,14085,,0
14981,BGM,廻る生命,0,2,0,0,,0
14988,BGM,聞き込み捜査,0,2,1,10642,,0
15102,BGM,G線上のアリア #1,6,12,10,10550,82.5000000000000000,2
15103,BGM,うららか,6,18,17,16255,77.0000000000000000,1
15104,BGM,朝の挨拶,2,19,13,15345,,0
15105,BGM,昼の遊び,5,18,14,12926,,0
15106,BGM,いま、最高か,2,16,14,18008,73.0000000000000000,1
15107,BGM,空の夕,4,13,9,13860,,0
15108,BGM,白夜,3,14,8,16262,74.0000000000000000,1
15109,BGM,白夜の前,6,38,31,14240,80.0000000000000000,1
15110,BGM,半スベり,2,23,13,17742,70.0000000000000000,1
15111,BGM,疑惑,11,27,19,15030,80.0000000000000000,3
15112,BGM,疑念,5,9,6,7120,,0
15113,BGM,疑問,3,13,5,10489,,0
15114,BGM,真実,2,19,12,15550,,0
15115,BGM,真実の跡,4,13,11,14006,62.0000000000000000,1
15116,BGM,抱擁,0,16,7,19845,,0
15117,BGM,闘争,8,26,15,11922,99.0000000000000000,1
15118,BGM,闘争の続き,0,14,9,16023,94.0000000000000000,1
15119,BGM,悟り,2,33,21,15839,90.0000000000000000,1
15120,BGM,愛,2,19,10,17536,75.0000000000000000,1
15121,BGM,さようなら,4,16,10,13152,100.0000000000000000,1
15122,BGM,再会の日,1,9,2,11330,99.0000000000000000,1
15123,BGM,安らぎの夜,1,23,12,13406,65.0000000000000000,1
15124,BGM,対決,2,11,5,13838,85.0000000000000000,1
15125,BGM,G線上のアリア #2,3,19,16,16157,,0
15126,BGM,我が母の教えたまいし歌,4,12,6,15942,,0
15127,BGM,G線上のアリア #3,8,18,12,10986,,0
15128,BGM,恐慌,2,18,8,14348,,0
15129,BGM,家畜の群れ,3,12,8,14483,70.0000000000000000,1
15130,BGM,死神,5,21,15,13601,60.0000000000000000,1
15131,BGM,腐食,1,13,8,15773,,0
15132,BGM,逃げ場なし,7,21,16,10651,,0
15133,BGM,我が母はかく語りし,2,6,3,14132,,0
15134,BGM,G線上のアリア #4,2,5,3,6579,71.0000000000000000,1
15135,BGM,G線上のアリア #5,5,15,9,15554,99.0000000000000000,1
15136,BGM,郷愁,3,18,8,9087,,0
15137,BGM,交錯,4,14,12,11902,80.0000000000000000,1
15138,BGM,出落ち,7,19,14,11828,,0
15139,BGM,一休み,0,13,9,15634,,0
15140,BGM,追求,0,15,10,16500,,0
15141,BGM,蠢動,8,28,17,13113,84.0000000000000000,1
15142,BGM,真相,3,18,11,16406,,0
15143,BGM,浅井権三,4,14,10,14083,100.0000000000000000,1
15144,BGM,地上に現れし地獄,1,7,4,12359,,0
15145,BGM,地獄の続き,7,23,14,15992,,0
15146,BGM,暗夜航路,1,7,6,13427,70.0000000000000000,1
15147,BGM,雌雄,11,23,19,11817,100.0000000000000000,1
15148,BGM,決着,1,10,7,16936,99.0000000000000000,1
15149,BGM,ワルキューレの騎行,7,52,31,13891,85.0000000000000000,1
15150,BGM,ピカレスク,0,14,7,14097,,0
15151,BGM,G線上のアリア #6,7,18,11,13080,,0
15152,BGM,恐怖☆,1,12,5,13426,,0
15153,BGM,小フーガ☆,0,18,9,17984,80.0000000000000000,1
15154,BGM,グノシェンヌ☆,0,6,4,20298,60.0000000000000000,1
15155,BGM,月光 #1～第3楽章☆,2,5,5,11617,,0
15156,BGM,月光 #2～第3楽章☆,0,9,5,16190,,0
15157,BGM,G線上のアリア #7☆,7,28,19,15757,74.0000000000000000,1
15166,BGM,brave travelers' story,0,7,2,10523,,0
15169,BGM,永遠と一瞬,0,5,0,0,,0
15175,BGM,安息の終焉,0,2,1,20000,,0
15219,BGM,m&P,2,8,4,20021,,0
15220,BGM,空き地と呼んでいた広場は,2,25,12,14638,,0
15221,BGM,スカピオサ,5,10,6,15549,,0
15222,BGM,レモン,1,7,6,14620,,0
15223,BGM,A natural F,0,1,0,0,,0
15224,BGM,verde cuerno,1,14,8,15030,,0
15225,BGM,green horn,1,4,3,10313,,0
15226,BGM,A natural C,1,3,1,5236,,0
15227,BGM,grain of salt,0,2,2,25797,,0
15228,BGM,apologize,1,7,4,16971,,0
15229,BGM,表と裏に,0,13,9,17518,,0
15230,BGM,表は裏に,0,10,8,18472,,0
15231,BGM,９月の週末（傘を持たずに）,3,23,14,18302,,0
15232,BGM,terrible warmness(S),0,1,0,0,,0
15233,BGM,わずらい,1,5,4,14615,,0
15234,BGM,優しき蒼,1,4,4,22949,,0
15235,BGM,温もる蒼,1,4,3,17785,,0
15236,BGM,gallantry,0,12,6,17613,,0
15237,BGM,reason to be Ⅰ,0,7,2,16226,,0
15238,BGM,reason to be Ⅱ,0,9,6,16219,70.0000000000000000,1
15239,BGM,暦の上に,1,12,6,15925,78.0000000000000000,1
15240,BGM,夏の花,1,8,5,23143,,0
15241,BGM,and goes around,0,9,7,13835,,0
15242,BGM,光の先に,1,10,4,14975,,0
15243,BGM,そらの隙間-piano ver.-,1,8,3,22987,,0
15244,BGM,溶解,1,7,4,12546,,0
15245,BGM,そらの隙間-orgol ver.-,1,8,6,15735,,0
15246,BGM,９th WALL,2,5,4,6557,,0
15247,BGM,フリントロック,1,3,3,15674,,0
15248,BGM,憂藍,0,2,2,8933,,0
15249,BGM,watch out!,0,2,2,10370,,0
15250,BGM,farce,1,1,1,4352,,0
15251,BGM,farce(hot seat),1,12,9,17613,,0
15252,BGM,farce(幕が下りても),2,5,3,11064,,0
15253,BGM,farce(舞台の上に),0,4,2,15546,,0
15254,BGM,open all the drawers,0,4,4,17338,,0
15255,BGM,海老で釣れる僕,1,1,1,25000,,0
15256,BGM,９月の週末,1,3,2,14934,,0
15257,BGM,９月の週末(雁木の下で),1,7,4,14773,,0
15258,BGM,１０月の週末,2,6,3,16232,,0
15259,BGM,反復世界(M),0,12,10,19169,,0
15260,BGM,反復世界(C),0,8,3,24293,,0
15261,BGM,反復世界(A),1,4,1,25000,,0
15262,BGM,破壊化粧(ND),0,5,3,17507,,0
15263,BGM,破壊化粧(DL),1,11,7,18168,,0
15264,BGM,背面そして対面,1,2,1,23613,,0
15265,BGM,it has nomeaning,1,4,1,23171,,0
15266,BGM,heavy weight,2,12,7,14362,,0
15267,BGM,pink。,1,2,1,7888,,0
15268,BGM,Reflection(C),0,12,6,19296,,0
15269,BGM,Reflection(H),1,8,6,18840,,0
15270,BGM,歌え、小さな蝶よ(L),1,4,1,18411,69.0000000000000000,1
15271,BGM,絵硝子の向こうへ,1,6,4,10168,,0
15272,BGM,total escape,0,1,0,0,,0
15273,BGM,たいやきたべたいな あんこはいやだけど,0,8,4,31947,,0
15274,BGM,slow and steady,0,5,3,21839,,0
15275,BGM,embarrassed smile,0,17,6,22639,,0
15276,BGM,joined at the hip,0,10,5,16621,,0
15277,BGM,mallow,0,1,1,5848,,0
15278,BGM,Sacred Place,0,2,0,0,,0
15285,BGM,トオルのテーマ,0,2,0,0,,0
15286,BGM,On a sunny day,0,2,0,0,,0
15289,BGM,Violent force,0,2,0,0,,0
15296,BGM,お化け屋敷,0,2,0,0,,0
15308,BGM,Brand new world!,0,2,0,0,,0
15311,BGM,Title,0,2,0,0,,0
15324,BGM,Dark clouds,0,4,0,0,,0
15325,BGM,Utage,0,2,0,0,,0
15336,BGM,EMIYA #LEGACY,22,42,38,13005,92.0000000000000000,2
15337,BGM,深き眠り (2012),10,30,28,16511,92.5000000000000000,4
15338,BGM,うららかな調べ (2012),10,30,20,6715,70.0000000000000000,4
15339,BGM,トラブルメーカーズ (2012),8,38,30,15877,72.5000000000000000,2
15340,BGM,心のチャイム (2012),8,52,42,15230,70.0000000000000000,2
15341,BGM,タイガー道場のテーマ (2012),4,11,11,16085,55.0000000000000000,1
15342,BGM,Diver～Diver2 (2012),7,23,17,13572,70.0000000000000000,1
15343,BGM,対峙 (2012),10,35,29,14139,75.0000000000000000,1
15344,BGM,Burst Up (2012),6,18,18,14665,87.0000000000000000,2
15345,BGM,根源の龍 (2012),8,34,17,15133,70.0000000000000000,1
15346,BGM,蘇る神話 (2012),9,23,18,10387,90.0000000000000000,2
15347,BGM,Sonic Barrage (2012),20,40,32,10847,77.5000000000000000,6
15348,BGM,魔刻 (2012),15,27,21,14967,70.0000000000000000,2
15349,BGM,侵食～侵食2 (2012),8,35,26,12776,80.0000000000000000,1
15350,BGM,神の名のもとに (2012),11,32,23,13941,75.0000000000000000,1
15351,BGM,Mighty Wind (2012),6,19,15,14545,75.0000000000000000,1
15352,BGM,約束された勝利の剣 (Black Saber mix 2012),5,11,9,11769,80.0000000000000000,1
15353,BGM,二人の王 (2012),16,43,35,14197,80.0000000000000000,1
15354,BGM,最後の力 (2012),4,18,12,11953,90.0000000000000000,1
15355,BGM,Sorrow (2012),21,72,51,16320,85.0000000000000000,3
15356,BGM,Blue Sky (2012),6,14,11,10027,60.0000000000000000,2
15357,BGM,移りゆく季節 (Réalta Nua ver. 2012),12,22,18,13283,70.0000000000000000,2
15358,BGM,into the night (2012),22,29,28,12523,60.0000000000000000,1
15359,BGM,日差しの中で (2012),4,22,14,7581,60.0000000000000000,2
15360,BGM,穏やかな毎日 (2012),14,34,26,10343,60.0000000000000000,2
15361,BGM,優しい風景 (2012),18,60,38,13925,70.0000000000000000,2
15362,BGM,茜色の街 (2012),5,11,9,9597,65.0000000000000000,1
15363,BGM,笑顔に囲まれて (2012),20,56,44,16857,70.5000000000000000,2
15364,BGM,二人の時間 (2012),3,18,10,13011,60.0000000000000000,1
15365,BGM,運命の渦 (2012),12,24,18,10463,70.0000000000000000,2
15366,BGM,真夜中の狭間 (2012),5,11,11,14364,65.0000000000000000,1
